sku,date,region,channel,brand,segment,category,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold,month,day_of_week,is_weekend,day,week_of_year,quarter,is_month_start,is_month_end,l_1,l_7,l_14,mo_sin,mo_cos,dow_sin,dow_cos,cat_roll_mean_7,cat_roll_mean_14,cat_trend_7_14,roll_mean_7,roll_mean_14,roll_std_7,lag_diff_1_7,trend_7_14,promo_l_1,promo_roll_7,promo_change,price_l_1,price_change_1,price_roll_mean_7,stock_l_1,delivery_l_1,is_stockout,trend,promo_price_interaction
RE-025,2024-12-25,PL-Central,Discount,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Carton,3.46,0,5.0,207.0,212,34,12,2,0,25,52,4,0,0,16.0,16.0,11.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,22.571428571428573,21.714285714285715,0.8571428571428577,14.0,14.285714285714286,4.725815626252571,0.0,-0.2857142857142865,0.0,0.0,0.0,8.83,-5.37,5.538571428571428,187.0,231.0,0,1069,0.0
YO-016,2024-12-25,PL-North,Retail,YoBrand3,Yogurt-Seg3,Yogurt,Multipack,5.22,0,2.0,122.0,141,9,12,2,0,25,52,4,0,0,25.0,14.0,18.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,13.428571428571429,14.428571428571429,-1.0,16.857142857142858,17.714285714285715,6.3882332306767955,11.0,-0.8571428571428577,0.0,0.0,0.0,2.78,2.44,3.9742857142857138,220.0,186.0,0,1069,0.0
YO-001,2024-12-25,PL-Central,Discount,YoBrand3,Yogurt-Seg1,Yogurt,Multipack,3.53,0,3.0,143.0,145,11,12,2,0,25,52,4,0,0,16.0,0.0,10.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,14.428571428571429,12.928571428571429,1.5,9.714285714285714,10.0,5.9080252119266925,16.0,-0.2857142857142865,0.0,0.2857142857142857,0.0,5.4,-1.8700000000000006,5.465714285714285,207.0,204.0,0,1069,0.0
YO-014,2024-12-25,PL-Central,E-commerce,YoBrand4,Yogurt-Seg3,Yogurt,Carton,4.52,0,5.0,135.0,129,11,12,2,0,25,52,4,0,0,8.0,31.0,36.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,13.142857142857142,13.285714285714286,-0.14285714285714413,16.428571428571427,15.785714285714286,10.212037714663733,-23.0,0.6428571428571406,0.0,0.42857142857142855,0.0,6.91,-2.3900000000000006,3.7728571428571427,135.0,130.0,0,1069,0.0
MI-023,2024-12-25,PL-Central,Discount,MiBrand3,Milk-Seg3,Milk,Single,4.91,1,1.0,128.0,165,19,12,2,0,25,52,4,0,0,5.0,13.0,13.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,13.714285714285714,13.285714285714286,0.42857142857142705,12.142857142857142,12.785714285714286,4.099941927579358,-8.0,-0.6428571428571441,0.0,0.14285714285714285,1.0,2.56,2.35,3.96,87.0,85.0,0,1069,4.91
YO-001,2024-12-25,PL-Central,E-commerce,YoBrand3,Yogurt-Seg1,Yogurt,Carton,3.99,0,5.0,162.0,205,11,12,2,0,25,52,4,0,0,17.0,17.0,8.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,14.428571428571429,13.071428571428571,1.3571428571428577,16.571428571428573,14.357142857142858,4.720774754816621,0.0,2.2142857142857153,0.0,0.0,0.0,8.33,-4.34,7.295714285714285,218.0,221.0,0,1069,0.0
RE-007,2024-12-25,PL-Central,E-commerce,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Multipack,1.64,0,5.0,157.0,157,23,12,2,0,25,52,4,0,0,16.0,30.0,12.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,16.857142857142858,17.285714285714285,-0.42857142857142705,21.428571428571427,18.428571428571427,8.638231741453053,-14.0,3.0,0.0,0.0,0.0,5.12,-3.4800000000000004,4.132857142857143,149.0,138.0,0,1069,0.0
MI-022,2024-12-25,PL-Central,Discount,MiBrand3,Milk-Seg2,Milk,Carton,4.52,0,2.0,190.0,196,13,12,2,0,25,52,4,0,0,21.0,14.0,2.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,9.571428571428571,13.5,-3.928571428571429,14.285714285714286,13.071428571428571,4.608480795022918,7.0,1.2142857142857153,0.0,0.14285714285714285,0.0,8.92,-4.4,6.604285714285715,228.0,206.0,0,1069,0.0
YO-018,2024-12-25,PL-North,E-commerce,YoBrand2,Yogurt-Seg1,Yogurt,Carton,2.97,0,1.0,168.0,177,16,12,2,0,25,52,4,0,0,7.0,16.0,0.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,16.571428571428573,14.357142857142858,2.2142857142857153,14.428571428571429,13.857142857142858,6.477065767180476,-9.0,0.5714285714285712,0.0,0.0,0.0,4.27,-1.2999999999999994,5.772857142857143,80.0,120.0,0,1069,0.0
RE-004,2024-12-25,PL-North,Discount,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Multipack,4.16,0,5.0,204.0,201,18,12,2,0,25,52,4,0,0,20.0,30.0,27.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,21.714285714285715,19.214285714285715,2.5,22.571428571428573,20.214285714285715,11.60254487683837,-10.0,2.3571428571428577,0.0,0.0,0.0,3.98,0.18000000000000016,4.869999999999999,118.0,148.0,0,1069,0.0
MI-008,2024-12-25,PL-North,Retail,MiBrand3,Milk-Seg2,Milk,Carton,2.6,0,4.0,140.0,203,6,12,2,0,25,52,4,0,0,7.0,18.0,6.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,8.285714285714286,9.857142857142858,-1.5714285714285712,10.571428571428571,12.214285714285714,4.79086432205944,-11.0,-1.6428571428571423,0.0,0.2857142857142857,0.0,4.07,-1.4700000000000002,6.912857142857143,103.0,146.0,0,1069,0.0
MI-022,2024-12-25,PL-Central,Retail,MiBrand3,Milk-Seg2,Milk,Carton,4.37,0,1.0,199.0,207,17,12,2,0,25,52,4,0,0,15.0,25.0,8.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,9.857142857142858,12.571428571428571,-2.7142857142857135,15.428571428571429,13.142857142857142,5.533448076836695,-10.0,2.2857142857142865,1.0,0.14285714285714285,-1.0,6.25,-1.88,4.97,154.0,179.0,0,1069,0.0
RE-015,2024-12-25,PL-South,E-commerce,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Single,1.98,0,1.0,307.0,291,34,12,2,0,25,52,4,0,0,35.0,30.0,18.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,17.857142857142858,19.928571428571427,-2.0714285714285694,21.0,20.857142857142858,12.0692446601545,5.0,0.14285714285714235,0.0,0.14285714285714285,0.0,4.81,-2.8299999999999996,5.015714285714286,247.0,214.0,0,1069,0.0
SN-010,2024-12-25,PL-South,E-commerce,SnBrand2,SnackBar-Seg2,SnackBar,Single,6.85,0,5.0,243.0,245,27,12,2,0,25,52,4,0,0,23.0,11.0,12.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,19.857142857142858,20.571428571428573,-0.7142857142857153,17.0,15.928571428571429,9.291573243177565,12.0,1.0714285714285712,0.0,0.14285714285714285,0.0,6.71,0.13999999999999968,5.985714285714286,178.0,185.0,0,1069,0.0
SN-028,2024-12-25,PL-South,Discount,SnBrand2,SnackBar-Seg1,SnackBar,Single,5.8,0,3.0,196.0,202,22,12,2,0,25,52,4,0,0,14.0,15.0,27.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,20.142857142857142,19.357142857142858,0.7857142857142847,14.428571428571429,16.071428571428573,4.99523582550221,-1.0,-1.6428571428571441,0.0,0.0,0.0,3.18,2.6199999999999997,4.442857142857143,146.0,143.0,0,1069,0.0
MI-002,2024-12-25,PL-Central,E-commerce,MiBrand2,Milk-Seg1,Milk,Multipack,5.9,0,1.0,182.0,169,12,12,2,0,25,52,4,0,0,6.0,10.0,12.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,14.0,14.071428571428571,-0.07142857142857117,14.428571428571429,14.285714285714286,8.303757038376038,-4.0,0.14285714285714235,0.0,0.2857142857142857,0.0,2.69,3.2100000000000004,4.337142857142857,81.0,120.0,0,1069,0.0
MI-022,2024-12-25,PL-Central,E-commerce,MiBrand3,Milk-Seg2,Milk,Single,2.73,0,5.0,58.0,85,4,12,2,0,25,52,4,0,0,17.0,18.0,20.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,8.285714285714286,12.0,-3.7142857142857135,17.571428571428573,16.928571428571427,5.740416444159875,-1.0,0.6428571428571459,0.0,0.2857142857142857,0.0,4.62,-1.8900000000000001,5.888571428571429,260.0,223.0,0,1069,0.0
YO-012,2024-12-26,PL-Central,Discount,YoBrand1,Yogurt-Seg2,Yogurt,Single,7.47,0,1.0,121.0,136,10,12,3,0,26,52,4,0,0,20.0,16.0,10.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,20.714285714285715,17.785714285714285,2.9285714285714306,14.285714285714286,13.928571428571429,4.715728494951219,4.0,0.35714285714285765,0.0,0.0,0.0,3.85,3.6199999999999997,4.302857142857143,176.0,177.0,0,1070,0.0
MI-011,2024-12-26,PL-North,E-commerce,MiBrand1,Milk-Seg2,Milk,Multipack,3.68,0,1.0,167.0,208,11,12,3,0,26,52,4,0,0,14.0,11.0,11.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.571428571428571,11.5,2.071428571428571,13.142857142857142,11.928571428571429,4.980915960897519,3.0,1.2142857142857135,0.0,0.2857142857142857,0.0,2.79,0.8900000000000001,4.852857142857142,161.0,197.0,0,1070,0.0
RE-025,2024-12-26,PL-Central,E-commerce,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Carton,6.88,0,2.0,98.0,152,11,12,3,0,26,52,4,0,0,19.0,24.0,35.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.571428571428571,18.285714285714285,-4.7142857142857135,20.0,21.142857142857142,7.831560082980497,-5.0,-1.1428571428571423,0.0,0.0,0.0,7.99,-1.1100000000000003,7.202857142857143,203.0,208.0,0,1070,0.0
MI-011,2024-12-26,PL-Central,Discount,MiBrand1,Milk-Seg2,Milk,Carton,5.92,0,4.0,197.0,193,11,12,3,0,26,52,4,0,0,6.0,11.0,6.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,12.857142857142858,10.928571428571429,1.9285714285714288,10.428571428571429,10.214285714285714,5.8554004376910855,-5.0,0.2142857142857153,0.0,0.14285714285714285,0.0,2.57,3.35,6.238571428571428,143.0,220.0,0,1070,0.0
SN-027,2024-12-26,PL-South,Discount,SnBrand2,SnackBar-Seg3,SnackBar,Carton,2.84,0,1.0,197.0,169,10,12,3,0,26,52,4,0,0,4.0,9.0,7.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,8.857142857142858,10.428571428571429,-1.5714285714285712,9.142857142857142,12.5,3.80475892484518,-5.0,-3.3571428571428577,0.0,0.0,0.0,5.18,-2.34,4.435714285714286,79.0,118.0,0,1070,0.0
MI-022,2024-12-26,PL-North,Retail,MiBrand3,Milk-Seg2,Milk,Single,5.62,0,1.0,153.0,204,8,12,3,0,26,52,4,0,0,24.0,17.0,13.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.428571428571429,12.714285714285714,0.7142857142857153,15.571428571428571,13.285714285714286,7.207800007795796,7.0,2.2857142857142847,1.0,0.42857142857142855,-1.0,5.23,0.3899999999999997,6.058571428571428,172.0,225.0,0,1070,0.0
YO-024,2024-12-26,PL-Central,E-commerce,YoBrand2,Yogurt-Seg3,Yogurt,Carton,1.66,1,4.0,200.0,229,35,12,3,0,26,52,4,0,0,7.0,12.0,16.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,18.428571428571427,18.0,0.42857142857142705,15.857142857142858,18.428571428571427,9.92351704166375,-5.0,-2.5714285714285694,0.0,0.14285714285714285,1.0,1.65,0.010000000000000009,4.365714285714286,81.0,115.0,0,1070,1.66
MI-008,2024-12-26,PL-South,E-commerce,MiBrand3,Milk-Seg2,Milk,Carton,8.6,0,4.0,148.0,246,13,12,3,0,26,52,4,0,0,9.0,6.0,8.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,12.0,12.5,-0.5,17.714285714285715,13.357142857142858,12.957806986707348,3.0,4.357142857142858,0.0,0.42857142857142855,0.0,2.39,6.209999999999999,4.767142857142857,141.0,212.0,0,1070,0.0
MI-022,2024-12-26,PL-Central,Retail,MiBrand3,Milk-Seg2,Milk,Single,5.89,0,5.0,147.0,186,12,12,3,0,26,52,4,0,0,17.0,10.0,14.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,15.857142857142858,13.0,2.8571428571428577,14.285714285714286,13.785714285714286,3.773340063934786,7.0,0.5,0.0,0.14285714285714285,0.0,4.37,1.5199999999999996,4.558571428571429,199.0,207.0,0,1070,0.0
SN-013,2024-12-26,PL-Central,E-commerce,SnBrand3,SnackBar-Seg2,SnackBar,Carton,7.39,0,1.0,86.0,125,7,12,3,0,26,52,4,0,0,16.0,23.0,37.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,11.0,13.357142857142858,-2.3571428571428577,12.428571428571429,14.571428571428571,6.106202935189327,-7.0,-2.1428571428571423,0.0,0.2857142857142857,0.0,7.93,-0.54,4.982857142857143,227.0,225.0,0,1070,0.0
SN-030,2024-12-26,PL-North,Retail,SnBrand2,SnackBar-Seg1,SnackBar,Carton,6.32,0,1.0,188.0,202,15,12,3,0,26,52,4,0,0,5.0,11.0,7.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,15.857142857142858,14.857142857142858,1.0,16.285714285714285,15.285714285714286,8.938946353164976,-6.0,0.9999999999999982,0.0,0.14285714285714285,0.0,5.6,0.7200000000000006,5.837142857142857,91.0,112.0,0,1070,0.0
MI-023,2024-12-26,PL-South,Retail,MiBrand3,Milk-Seg3,Milk,Multipack,3.65,0,4.0,204.0,196,23,12,3,0,26,52,4,0,0,14.0,10.0,14.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,16.857142857142858,17.785714285714285,-0.928571428571427,12.142857142857142,10.785714285714286,2.9113897843110683,4.0,1.3571428571428559,0.0,0.0,0.0,7.24,-3.5900000000000003,5.095714285714286,233.0,206.0,0,1070,0.0
SN-028,2024-12-26,PL-Central,Discount,SnBrand2,SnackBar-Seg1,SnackBar,Carton,5.84,0,5.0,226.0,217,19,12,3,0,26,52,4,0,0,13.0,14.0,20.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.714285714285715,20.0,-0.2857142857142847,14.428571428571429,14.5,3.505098327538761,-1.0,-0.07142857142857117,0.0,0.14285714285714285,0.0,4.37,1.4699999999999998,4.567142857142857,147.0,174.0,0,1070,0.0
MI-026,2024-12-26,PL-North,E-commerce,MiBrand4,Milk-Seg2,Milk,Multipack,2.78,0,5.0,134.0,167,9,12,3,0,26,52,4,0,0,10.0,19.0,9.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.571428571428571,14.642857142857142,-0.07142857142857117,16.714285714285715,15.642857142857142,6.2105900340812035,-9.0,1.071428571428573,0.0,0.0,0.0,6.53,-3.7500000000000004,6.021428571428572,150.0,221.0,0,1070,0.0
RE-017,2024-12-26,PL-Central,Discount,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Single,7.5,0,4.0,133.0,177,20,12,3,0,26,52,4,0,0,22.0,10.0,10.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,15.571428571428571,17.857142857142858,-2.2857142857142865,16.714285714285715,13.928571428571429,5.879747322073342,12.0,2.7857142857142865,0.0,0.14285714285714285,0.0,2.68,4.82,5.191428571428572,300.0,256.0,0,1070,0.0
YO-005,2024-12-26,PL-Central,E-commerce,YoBrand2,Yogurt-Seg1,Yogurt,Single,7.21,1,4.0,243.0,206,40,12,3,0,26,52,4,0,0,18.0,21.0,19.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,21.142857142857142,17.857142857142858,3.2857142857142847,16.714285714285715,17.214285714285715,3.4503277967117847,-3.0,-0.5,0.0,0.14285714285714285,1.0,7.94,-0.7300000000000004,6.008571428571429,186.0,163.0,0,1070,7.21
MI-008,2024-12-26,PL-South,Retail,MiBrand3,Milk-Seg2,Milk,Carton,2.82,0,5.0,182.0,182,14,12,3,0,26,52,4,0,0,9.0,14.0,8.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,12.571428571428571,12.928571428571429,-0.35714285714285765,12.857142857142858,12.642857142857142,10.090070555230216,-5.0,0.2142857142857153,0.0,0.14285714285714285,0.0,5.75,-2.93,4.827142857142857,150.0,149.0,0,1070,0.0
RE-004,2024-12-26,PL-South,E-commerce,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Single,7.7,0,2.0,140.0,160,18,12,3,0,26,52,4,0,0,20.0,20.0,22.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,17.142857142857142,17.928571428571427,-0.7857142857142847,21.428571428571427,20.071428571428573,5.7981934789249525,0.0,1.357142857142854,0.0,0.14285714285714285,0.0,8.27,-0.5699999999999994,5.242857142857143,195.0,176.0,0,1070,0.0
JU-021,2024-12-26,PL-Central,Retail,JuBrand3,Juice-Seg3,Juice,Single,2.7,0,1.0,135.0,161,13,12,3,0,26,52,4,0,0,6.0,10.0,15.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,8.714285714285714,9.357142857142858,-0.6428571428571441,9.285714285714286,9.571428571428571,3.3523268393900274,-4.0,-0.2857142857142847,0.0,0.14285714285714285,0.0,6.4,-3.7,6.1085714285714285,113.0,129.0,0,1070,0.0
RE-017,2024-12-26,PL-South,Discount,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Carton,8.85,0,4.0,187.0,162,16,12,3,0,26,52,4,0,0,10.0,24.0,12.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,20.571428571428573,17.714285714285715,2.8571428571428577,15.571428571428571,17.571428571428573,11.341033798514486,-14.0,-2.0000000000000018,0.0,0.14285714285714285,0.0,7.67,1.1799999999999997,5.71,103.0,161.0,0,1070,0.0
MI-026,2024-12-26,PL-Central,E-commerce,MiBrand4,Milk-Seg2,Milk,Multipack,5.97,0,2.0,185.0,195,17,12,3,0,26,52,4,0,0,19.0,4.0,18.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,16.0,16.0,0.0,15.857142857142858,16.214285714285715,8.87747282786745,15.0,-0.35714285714285765,0.0,0.14285714285714285,0.0,8.82,-2.8500000000000005,5.575714285714286,172.0,209.0,0,1070,0.0
YO-001,2024-12-26,PL-North,Discount,YoBrand3,Yogurt-Seg1,Yogurt,Carton,1.54,0,4.0,227.0,207,17,12,3,0,26,52,4,0,0,30.0,24.0,16.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,12.571428571428571,13.214285714285714,-0.6428571428571423,16.571428571428573,14.785714285714286,9.253056123197714,6.0,1.7857142857142865,1.0,0.42857142857142855,-1.0,5.84,-4.3,4.047142857142857,130.0,122.0,0,1070,0.0
MI-023,2024-12-26,PL-Central,Discount,MiBrand3,Milk-Seg3,Milk,Carton,5.09,0,4.0,238.0,257,24,12,3,0,26,52,4,0,0,19.0,14.0,0.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.428571428571427,16.071428571428573,3.357142857142854,13.0,13.214285714285714,4.864839839775414,5.0,-0.21428571428571352,1.0,0.2857142857142857,-1.0,4.91,0.17999999999999972,3.5142857142857147,128.0,165.0,0,1070,0.0
MI-023,2024-12-26,PL-Central,E-commerce,MiBrand3,Milk-Seg3,Milk,Carton,8.59,0,2.0,180.0,181,16,12,3,0,26,52,4,0,0,14.0,6.0,17.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.428571428571427,16.642857142857142,2.7857142857142847,13.571428571428571,16.642857142857142,6.1875450936307255,8.0,-3.071428571428571,0.0,0.14285714285714285,0.0,7.05,1.54,4.125714285714286,156.0,232.0,0,1070,0.0
YO-012,2024-12-26,PL-North,E-commerce,YoBrand1,Yogurt-Seg2,Yogurt,Multipack,7.71,0,1.0,134.0,219,12,12,3,0,26,52,4,0,0,24.0,14.0,5.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,18.571428571428573,19.357142857142858,-0.7857142857142847,14.714285714285714,13.285714285714286,8.360906763310014,10.0,1.428571428571427,0.0,0.14285714285714285,0.0,6.46,1.25,6.2942857142857145,251.0,225.0,0,1070,0.0
MI-022,2024-12-26,PL-South,Discount,MiBrand3,Milk-Seg2,Milk,Multipack,3.13,0,5.0,94.0,135,5,12,3,0,26,52,4,0,0,9.0,12.0,8.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,12.857142857142858,12.642857142857142,0.2142857142857153,13.714285714285714,12.714285714285714,7.782764841072139,-3.0,1.0,0.0,0.14285714285714285,0.0,4.27,-1.1399999999999997,5.382857142857143,132.0,186.0,0,1070,0.0
SN-028,2024-12-26,PL-South,Discount,SnBrand2,SnackBar-Seg1,SnackBar,Single,6.83,1,1.0,96.0,133,18,12,3,0,26,52,4,0,0,22.0,16.0,12.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.142857142857142,19.5,-0.35714285714285765,15.428571428571429,15.714285714285714,5.769377287516747,6.0,-0.2857142857142847,0.0,0.0,1.0,5.8,1.0300000000000002,4.681428571428571,196.0,202.0,0,1070,6.83
SN-027,2024-12-26,PL-Central,Discount,SnBrand2,SnackBar-Seg3,SnackBar,Single,8.84,0,3.0,197.0,192,12,12,3,0,26,52,4,0,0,11.0,8.0,12.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,8.857142857142858,11.5,-2.6428571428571423,11.857142857142858,11.214285714285714,4.450789122113494,3.0,0.6428571428571441,0.0,0.0,0.0,5.4,3.4399999999999995,3.7314285714285718,142.0,191.0,0,1070,0.0
RE-004,2024-12-26,PL-South,Discount,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Carton,5.07,0,5.0,120.0,189,8,12,3,0,26,52,4,0,0,39.0,18.0,24.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,17.857142857142858,18.071428571428573,-0.2142857142857153,20.857142857142858,22.428571428571427,10.44714588501842,21.0,-1.5714285714285694,1.0,0.14285714285714285,-1.0,6.8,-1.7299999999999995,5.888571428571427,249.0,228.0,0,1070,0.0
RE-004,2024-12-26,PL-Central,Discount,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Single,5.92,0,5.0,239.0,210,34,12,3,0,26,52,4,0,0,19.0,15.0,22.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,22.0,20.785714285714285,1.2142857142857153,19.285714285714285,20.0,5.7652489311473065,4.0,-0.7142857142857153,0.0,0.14285714285714285,0.0,7.51,-1.5899999999999999,5.71,162.0,229.0,0,1070,0.0
YO-029,2024-12-26,PL-Central,Retail,YoBrand4,Yogurt-Seg2,Yogurt,Carton,8.51,0,4.0,220.0,194,18,12,3,0,26,52,4,0,0,12.0,10.0,9.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,11.571428571428571,13.357142857142858,-1.7857142857142865,18.428571428571427,14.857142857142858,9.880235200593493,2.0,3.5714285714285694,0.0,0.2857142857142857,0.0,2.09,6.42,4.424285714285714,184.0,200.0,0,1070,0.0
YO-001,2024-12-26,PL-South,Retail,YoBrand3,Yogurt-Seg1,Yogurt,Carton,7.31,1,4.0,82.0,109,16,12,3,0,26,52,4,0,0,9.0,19.0,14.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,14.0,14.357142857142858,-0.35714285714285765,12.714285714285714,10.928571428571429,4.680252333449733,-10.0,1.7857142857142847,0.0,0.0,1.0,5.11,2.1999999999999993,5.008571428571429,97.0,139.0,0,1070,7.31
YO-012,2024-12-26,PL-Central,E-commerce,YoBrand1,Yogurt-Seg2,Yogurt,Multipack,8.48,0,2.0,177.0,156,16,12,3,0,26,52,4,0,0,12.0,21.0,17.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,20.142857142857142,18.071428571428573,2.0714285714285694,13.857142857142858,13.785714285714286,4.375255094603925,-9.0,0.07142857142857117,0.0,0.0,0.0,2.91,5.57,3.968571428571429,197.0,251.0,0,1070,0.0
SN-019,2024-12-26,PL-North,E-commerce,SnBrand2,SnackBar-Seg1,SnackBar,Multipack,4.93,0,3.0,214.0,226,22,12,3,0,26,52,4,0,0,12.0,35.0,37.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.142857142857142,16.0,-2.8571428571428577,20.714285714285715,21.928571428571427,7.782764841072108,-23.0,-1.2142857142857117,0.0,0.14285714285714285,0.0,5.11,-0.1800000000000006,5.862857142857144,118.0,160.0,0,1070,0.0
YO-009,2024-12-26,PL-South,E-commerce,YoBrand4,Yogurt-Seg1,Yogurt,Carton,6.56,0,5.0,162.0,146,10,12,3,0,26,52,4,0,0,28.0,14.0,13.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,12.857142857142858,14.857142857142858,-2.0,17.857142857142858,16.0,6.542898731412879,14.0,1.8571428571428577,0.0,0.0,0.0,5.07,1.4899999999999993,4.872857142857143,191.0,202.0,0,1070,0.0
YO-018,2024-12-26,PL-Central,Discount,YoBrand2,Yogurt-Seg1,Yogurt,Carton,2.87,0,5.0,116.0,165,12,12,3,0,26,52,4,0,0,20.0,7.0,41.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.571428571428571,14.214285714285714,-0.6428571428571423,13.857142857142858,16.285714285714285,5.145501965424795,13.0,-2.428571428571427,0.0,0.0,0.0,3.78,-0.9099999999999997,4.081428571428572,204.0,192.0,0,1070,0.0
YO-014,2024-12-26,PL-Central,Discount,YoBrand4,Yogurt-Seg3,Yogurt,Multipack,8.09,0,2.0,104.0,160,10,12,3,0,26,52,4,0,0,0.0,6.0,0.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,15.0,14.071428571428571,0.9285714285714288,9.571428571428571,9.285714285714286,10.612212192518957,-6.0,0.2857142857142847,0.0,0.42857142857142855,0.0,3.12,4.97,4.721428571428572,0.0,266.0,0,1070,0.0
YO-018,2024-12-26,PL-South,E-commerce,YoBrand2,Yogurt-Seg1,Yogurt,Multipack,2.74,0,1.0,189.0,172,16,12,3,0,26,52,4,0,0,13.0,19.0,16.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,13.142857142857142,13.928571428571429,-0.7857142857142865,13.571428571428571,14.428571428571429,5.472876844254846,-6.0,-0.8571428571428577,0.0,0.0,0.0,8.91,-6.17,6.541428571428571,142.0,173.0,0,1070,0.0
YO-005,2024-12-26,PL-North,E-commerce,YoBrand2,Yogurt-Seg1,Yogurt,Multipack,7.72,0,3.0,113.0,151,13,12,3,0,26,52,4,0,0,17.0,26.0,15.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,19.714285714285715,18.0,1.7142857142857153,18.285714285714285,16.142857142857142,4.270608298368661,-9.0,2.1428571428571423,1.0,0.2857142857142857,-1.0,8.02,-0.2999999999999998,6.692857142857143,94.0,139.0,0,1070,0.0
